AQI,CO,PM10,PM25
96.93259006,205.4,57.5,46
98.3588211,198.4,62.5,50
95.40651131,191.4,57.5,46
101.0497646,184.4,67.5,54
114.033374,186,82.5,66
106.1859992,187.5,61.3,49
79.70989011,189.1,32.5,26
66.85421245,220.4,33.8,27
68.42735043,251.7,43.8,35
68.21098901,283,42.5,34
73.1018315,244.5,48.8,39
95.55164835,206,73.8,59
108.983313,167.5,78.8,63
112.8270248,161.9,75,60
114.7496947,156.2,75,60
155.3089133,150.6,145,116
133.6910867,157,66.3,53
114.3451363,163.4,58.8,47
83.60683761,169.8,31.3,25
81.80659341,282.3,50,40
78.9040293,394.7,47.5,38
105.3833944,507.1,83.8,67
130.2006512,549.8,103.8,83
148.4399674,592.4,112.5,90
151.4533403,635,106.3,85
143.3642654,611,87.5,70
132.5160765,587.1,78.8,63
122.9129019,563.2,72.5,58
114.7899878,596.1,67.5,54
102.3943834,628.9,55,44
92.44053724,661.8,51.3,41
87.22051282,670.8,51.3,41
91.61269841,679.7,60,48
91.801221,688.6,57.5,46
98.89328449,588.9,66.3,53
98.43663004,489.1,61.3,49
97.10889372,389.3,60,48
97.98887727,342.4,62.5,50
101.5493455,295.5,70,56
113.7708697,248.6,85,68
106.3070125,238.5,58.8,47
89.25957071,228.4,43.8,35
84.76561985,218.3,50,40
85.36532859,283.8,53.8,43
96.35181542,349.4,67.5,54
101.6727468,414.9,67.5,54
122.6271876,390,95,76
129.6516077,365.1,90,72
121.4945055,340.2,72.5,58
121.5832316,312.2,78.8,63
121.6263736,284.2,78.8,63
121.6455026,256.2,78.8,63
112.4904355,243,65,52
108.4070588,229.7,65,52
104.477162,216.5,61.3,49
106.5234624,205.8,67.5,54
104.7888098,195.1,63.8,51
107.8366469,184.4,72.5,58
110.6567093,192,75,60
110.4009777,199.6,71.3,57
111.0526123,207.2,72.5,58
113.9996342,201.7,80,64
115.3894527,196.3,77.5,62
106.6517575,190.8,52.5,42
100.8982857,190.6,55,44
101.7353333,190.4,65,52
98.60333141,190.3,57.5,46
103.8342453,186.9,72.5,58
97.47973742,183.6,52.5,42
92.77544524,180.3,52.5,42
120.4881955,184.8,101.3,81
135.5073294,189.3,101.3,81
113.5921479,193.8,55,44
95.96190476,179.7,47.5,38
80.97387057,165.7,41.3,33
73.48473748,151.7,41.3,33
66.73894994,147.5,37.5,30
60.36336996,143.2,33.8,27
68.17973138,138.9,47.5,38
73.08522589,152.3,48.8,39
79.54285714,165.7,53.8,43
78.77069597,179.2,48.8,39
71.37338217,189.1,40,32
69.03185935,199,40,32
64.98130191,208.9,36.3,29
71.32225819,215.2,51.3,41
77.84595173,221.4,55,44
81.79340593,227.6,55,44
79.57271668,234.2,47.5,38
89.43031303,240.8,63.8,51
100.7836167,247.4,70,56
108.1379731,283.2,73.8,59
107.4045584,319,67.5,54
106.2051282,354.8,66.3,53
113.1086691,341.4,77.5,62
116.5604396,328,77.5,62
112.8415191,314.6,70,56
109.180929,286.7,65,52
117.3266866,258.9,83.8,67
112.7206494,231.1,67.5,54
112.1207009,236,70,56
106.1137379,240.8,57.5,46
85.72041607,245.7,42.5,34
88.80960963,237.5,57.5,46
94.32014495,229.4,62.5,50
97.11682338,221.2,62.5,50
95.57736098,221,58.8,47
97.75222725,220.8,62.5,50
99.84297697,220.6,63.8,51
107.3233333,220.6,73.8,59
116.6304399,220.6,82.5,66
122.50929,220.6,83.8,67
138.021978,225.1,102.5,82
150.2940869,229.5,110,88
153.0864765,234,111.3,89
158.1161695,298,122.5,98
163.7059131,362,133.8,107
143.4908425,426,66.3,53
129.2478632,393,73.8,59
111.2897843,359.9,57.5,46
101.4770045,326.8,56.3,45
93.88229548,293.2,53.8,43
91.93601954,259.5,56.3,45
83.96092796,225.9,47.5,38
84.97094017,233.2,53.8,43
90.47570208,240.6,60,48
96.22857143,248,63.8,51
125.0919821,297.1,102.5,82
131.7057387,346.1,91.3,73
130.022385,395.1,83.8,67
126.6788767,335.2,80,64
131.6780627,275.3,90,72
130.010175,215.3,83.8,67
127.5095645,219.4,81.3,65
131.2600733,223.5,88.8,71
129.0155506,227.6,82.5,66
128.1136929,230.1,82.5,66
123.88454,232.7,75,60
126.8403445,235.2,85,68
128.722611,292,88.8,71
124.8337585,348.8,71.3,57
119.7404418,405.6,67.5,54
116.3356957,382.5,67.5,54
109.4301408,359.3,61.3,49
102.8199584,336.2,57.5,46
100.0083515,307.8,58.8,47
97.09275767,279.3,57.5,46
100.7390464,250.9,67.5,54
99.80451011,232.5,61.3,49
97.00221616,214,57.5,46
98.69615212,195.5,63.8,51
100.2836991,212,66.3,53
112.0947561,228.6,87.5,70
119.4362335,245.1,87.5,70
139.8163321,236,106.3,85
133.7911651,226.8,82.5,66
135.8882564,217.7,91.3,73
150.4788464,222.9,112.5,90
148.1346547,228.2,96.3,77
149.8684104,233.4,101.3,81
151.3718867,241.2,105,84
153.711982,249,112.5,90
152.9560819,256.8,103.8,83
150.7654092,309.5,95,76
149.5980252,362.2,95,76
148.9044667,414.9,97.5,78
143.2205226,394.3,83.8,67
140.071052,373.7,85,68
129.6236945,353.1,73.8,59
114.4424335,309.5,62.5,50
111.7131787,265.9,68.8,55
103.2354713,222.4,58.8,47
100.8818681,207.4,61.3,49
95.00259444,192.4,55,44
101.7098134,177.4,68.8,55
119.1261482,177.8,93.8,75
118.0419856,178.2,75,60
110.2863152,178.6,62.5,50
104.6350672,184.8,60,48
102.0085573,191,61.3,49
108.0683895,197.3,75,60
110.2537424,199.8,72.5,58
103.2496502,202.3,57.5,46
105.360082,204.8,68.8,55
102.4556926,206.2,61.3,49
104.2398172,207.6,67.5,54
106.4689193,208.9,70,56
105.5103956,237.3,66.3,53
112.8309241,265.7,83.8,67
111.9783837,294.1,70,56
108.763735,272.2,63.8,51
106.0226867,250.2,62.5,50
104.0770387,228.2,62.5,50
94.04971923,205.4,50,40
88.37795671,182.7,50,40
82.4691793,159.9,47.5,38
77.18672417,150,45,36
70.18803419,140.1,40,32
76.09035409,130.1,51.3,41
78.04200244,137.9,50,40
88.18611677,145.7,63.8,51
110.8428978,153.5,85,68
129.5938136,164.2,98.8,79
133.968254,174.9,91.3,73
110.3158323,185.6,52.5,42
98.18998779,182.3,52.5,42
92.0957265,179,53.8,43
96.05079365,175.7,62.5,50
107.5262515,174.1,76.3,61
102.1132865,172.6,60,48
94.37319059,171,53.8,43
94.44320155,216.5,58.8,47
94.23371473,262,58.8,47
94.11421853,307.6,58.8,47
94.97983703,264.8,60,48
107.9634102,222,83.8,67
99.21031274,179.2,51.3,41
82.12307692,163.2,41.3,33
74.05909646,147.3,41.3,33
71.02564103,131.3,42.5,34
63.5047619,119.6,35,28
63.74847375,108,40,32
70.87326007,96.3,48.8,39
78.43565324,107.2,53.8,43
77.21562882,118.1,47.5,38
76.60561661,129,47.5,38
72.2993895,144.5,42.5,34
72.61845201,160.1,45,36
73.08407492,175.7,46.3,37
74.82340116,162.8,48.8,39
78.76299581,150,53.8,43
79.21897756,137.1,50,40
77.26251153,140.3,46.3,37
76.13565796,143.4,45,36
71.92062241,146.5,38.8,31
67.95359521,148,37.5,30
64.32873998,149.6,36.3,29
61.04348089,151.2,35,28
62.06666855,151.2,40,32
66.2335367,151.2,46.3,37
66.8375105,151.2,42.5,34
65.81913449,147.1,40,32
58.68906026,143,30,24
47.84810311,138.9,23.8,19
46.94444453,135,28.8,23
45.50743066,131.1,27.5,22
45.74444105,127.2,28.8,23
50.73297741,131.5,35,28
61.40257627,135.8,45.4,36.33
73.87932601,140.1,53.8,43
74.94112821,135.2,47.5,38
54.4656801,130.3,21.3,17
44.22868864,125.5,21.3,17
37.11019292,121,18.8,15
34.55314286,116.5,20,16
38.27705983,112.1,26.3,21
30.13559951,115,13.8,11
27.06535775,117.9,15,12
29.53096947,120.8,20,16
43.76572894,146.1,36.3,29
41.87887668,171.4,25,20
46.93528694,196.7,32.5,26
51.46520147,201.1,35,28
49.73431013,205.6,30,24
50.86935287,210.1,32.5,26
50.43711844,202.3,31.3,25
52.22124542,194.5,33.8,27
57.11306471,186.8,38.8,31
59.56141636,188.5,38.8,31
65.78656899,190.3,45,36
65.31976847,192,41.3,33
60.28722216,199.8,33.8,27
69.38505659,207.6,51.3,41
74.63580882,215.3,51.3,41
76.04550571,195.1,48.8,39
72.66221873,174.9,42.5,34
70.85935413,154.7,42.5,34
53.15604396,149.4,22.5,18
40.57484737,144.1,17.5,14
39.28449328,138.9,23.8,19
42.64029304,141.8,28.8,23
49.31819292,144.7,35,28
47.65665446,147.7,28.8,23
52.82881563,243.6,36.3,29
56.41172161,339.5,37.5,30
73.20683761,435.4,56.3,45
108.009768,468,91.3,73
137.3496133,500.7,112.5,90
132.8481888,533.4,83.8,67
129.7671958,468.8,82.5,66
114.8909239,404.2,62.5,50
105.7846968,339.7,60,48
104.5649166,309.5,65,52
116.4570615,279.3,83.8,67
124.0712251,249.2,86.3,69
125.3764754,261.6,82.5,66
111.8587709,274.1,61.3,49
105.8965658,286.5,61.3,49
95.05054945,250.2,52.5,42
94.029969,213.8,53.8,43
84.79513602,177.4,47.5,38
72.61636142,175.1,38.8,31
69.3040293,172.7,41.3,33
72.64957265,170.4,47.5,38
78.32234432,177.4,52.5,42
68.15189255,184.4,36.3,29
68.06739927,191.4,42.5,34
67.69794744,190.4,41.3,33
58.71022154,189.5,31.3,25
62.61124394,188.5,41.3,33
69.88775677,188.3,50,40
76.63241673,188.1,53.8,43
74.69076421,187.9,45,36
73.57065112,174.7,45,36
72.91692125,161.5,45,36
72.53059242,148.2,45,36
72.30097998,139.5,45,36
70.50682308,130.7,42.5,34
71.13437521,122,45,36
68.1466419,129.2,40,32
65.38378754,136.4,36.3,29
63.61347518,143.6,37.5,30
61.72184399,140.3,36.3,29
62.99675696,137,37.5,30
61.80549425,133.6,36.3,29
58.08316898,134,32.5,26
65.08920201,134.4,50,40
68.91599007,134.8,47.5,38
62.95534971,141,32.5,26
56.82479207,147.3,30,24
55.67916822,153.5,33.8,27
53.39528436,157.6,31.3,25
52.83193494,161.7,32.5,26
54.89741574,165.7,36.3,29
60.94892079,178.8,43.8,35
66.98331427,191.8,47.5,38
62.58824334,204.8,35,28
52.85254971,196.9,26.3,21
48.29991449,188.9,26.3,21
41.57167277,180.9,22.5,18
44.78534799,172.6,30,24
74.3995116,164.2,65,52
66.2002442,155.8,36.3,29
52.0986569,151.7,23.8,19
67.05299145,147.7,51.3,41
74.52942613,143.6,51.3,41
49.25909646,148.4,15,12
36.62319902,153.3,15,12
33.30842491,158.2,18.8,15
36.65396825,144.7,25,20
43.32796093,131.3,31.3,25
41.66446886,117.9,25,20
35.83003663,119.4,18.8,15
28.90500611,121,13.8,11
29.44908425,122.6,18.8,15
32.72429792,132.3,22.5,18
43.35873016,142,33.8,27
62.67936508,151.7,51.3,41
75.34749695,151,55,44
77.68058608,150.2,50,40
64.84297924,149.4,32.5,26
58.42295482,144,32.5,26
51.21074481,138.5,27.5,22
58.60854701,133.1,41.3,33
56.30720391,127.2,33.8,27
49.15604396,121.4,26.3,21
43.57899878,115.6,23.8,19
36.78876679,129.2,18.8,15
38.39267399,142.8,25,20
39.19120879,156.4,25,20
40.58998779,141,26.3,21
50.29255189,125.7,37.5,30
53.14676435,110.3,35,28
54.57387057,107,35,28
57.28888889,103.7,37.5,30
78.64859585,100.4,62.5,50
74.32625153,104.9,43.8,35
72.16654457,109.3,43.8,35
73.08766789,113.8,46.3,37
70.54847375,188.9,42.5,34
83.28107448,264,60,48
82.64566545,339.1,51.3,41
82.86106229,441.2,52.5,42
83.37224876,543.3,52.5,42
89.82605359,645.5,61.3,49
92.69129049,653.6,61.3,49
95.95642485,661.8,65,52
91.08708033,670,51.3,41
85.87738757,635.7,47.5,38
82.47105,601.5,47.5,38
85.80780707,567.3,57.5,46
91.91150797,573.7,66.3,53
111.8672606,580.1,86.3,69
120.7789791,586.5,86.3,69
123.438172,466.5,82.5,66
119.6570258,346.5,73.8,59
118.3199477,226.4,75,60
110.0898299,215.7,62.5,50
104.0568001,205,60,48
99.98956349,194.3,58.8,47
96.40564942,191,57.5,46
85.84391612,187.7,46.3,37
75.34017094,184.4,41.3,33
82.66813187,191.8,56.3,45
88.32869353,199.2,58.8,47
88.15824176,206.6,55,44
92.44814048,193.2,61.3,49
99.44302664,179.7,67.5,54
95.65585483,166.3,57.5,46
88.76641511,166.7,48.8,39
86.12022076,167.1,51.3,41
85.28511139,167.5,52.5,42
86.33666978,167.7,55,44
85.43854393,167.9,52.5,42
83.07133376,168.1,47.5,38
81.51550095,174.1,48.8,39
82.80876447,180.1,53.8,43
81.3395992,186.2,48.8,39
80.26139599,167.1,48.8,39
83.50570028,148,58.8,47
86.98041228,129,61.3,49
88.26336755,137.5,57.5,46
86.38602456,146.1,50,40
82.6328876,154.7,45,36
81.88054056,151.7,50,40
69.79271313,148.8,35,28
70.73661279,145.9,45,36
52.93333333,140.5,22.5,18
49.46178266,135,28.8,23
52.72820513,129.6,35,28
59.36263736,131.5,41.3,33
56.67643468,133.4,33.8,27
55.33284493,135.4,33.8,27
55.66202686,131.9,35,28
58.82881563,128.4,38.8,31
57.41245421,124.9,35,28
52.7023199,119.1,30,24
48.34969475,113.2,27.5,22
50.33866441,107.4,32.5,26
50.07741042,103.5,30,24
49.39011842,99.6,30,24
48.90603305,95.7,30,24
52.90472729,94.7,38.8,31
53.22270969,93.8,33.8,27
51.67753831,92.8,30,24
46.31198934,106.8,23.8,19
52.38476766,120.8,38.8,31
64.66227106,134.8,47.5,38
59.33186813,134.8,33.8,27
55.66691087,134.8,32.5,26
52.83321123,134.8,31.3,25
52.41709402,124.7,32.5,26
51.20879121,114.6,31.3,25
52.60512821,104.5,33.8,27
56.3023199,104.3,37.5,30
55.15115995,104.1,33.8,27
44.57387057,103.9,21.3,17
43.28742369,99.6,26.3,21
41.64102564,95.3,25,20
41.33165745,91,25,20
38.14509414,84.8,21.3,17
36.3403261,78.6,21.3,17
37.92142892,72.4,25,20
38.816436,73.1,25,20
44.53026491,73.9,32.5,26
51.23667031,74.7,37.5,30
57.6490427,81.3,40,32
63.18485958,87.9,42.5,34
71.5980464,94.5,50,40
71.8026862,113,45,36
80.90744811,131.5,56.3,45
81.45885226,150,51.3,41
76.73406593,151.9,45,36
74.37167277,153.9,45,36
75.19023199,155.8,47.5,38
69.69642625,148.8,38.8,31
73.99499758,141.8,50,40
75.93943621,134.8,50,40
72.22494494,138.3,40,32
68.0008192,141.8,37.5,30
67.29763248,145.3,41.3,33
65.50586428,138.5,38.8,31
60.23977352,131.7,32.5,26
57.50337923,124.9,32.5,26
58.3531702,121.6,37.5,30
57.49752556,118.3,35,28
54.52503883,115,31.3,25
58.0808233,120,40,32
60.27912228,125.1,40,32
60.47801898,130.1,40,32
74.59127697,138.7,56.3,45
81.45113402,147.3,56.3,45
86.48845439,155.8,57.5,46
91.36304797,180.1,60,48
93.59332504,204.5,60,48
97.95848596,228.8,63.8,51
90.98217338,238.1,52.5,42
93.4959707,247.4,60,48
91.20044102,256.8,55,44
87.05000595,263.4,50,40
85.94157704,270,52.5,42
89.00571171,276.6,57.5,46
89.22016605,261.6,56.3,45
87.10793819,246.7,50,40
83.82515982,231.7,47.5,38
80.75708127,215.9,46.3,37
81.01479176,200.2,51.3,41
76.91728472,184.4,42.5,34
70.88981495,175.5,38.8,31
70.3278035,166.5,42.5,34
67.53716019,157.6,38.8,31
66.99549796,183.4,41.3,33
73.85633906,209.3,55,44
78.13495915,235.2,55,44
81.82630519,239.9,56.3,45
101.9779986,244.5,75,60
114.6296296,249.2,82.5,66
114.8192918,230.7,73.8,59
115.7468457,212.2,75,60
118.7126577,193.8,78.8,63
119.3626374,181.1,77.5,62
117.1864062,168.5,73.8,59
109.4306064,155.8,63.8,51
107.23368,213.6,61.3,49
105.9680854,271.4,65,52
103.2104121,329.2,60,48
107.789962,315.9,75,60
111.6050446,302.7,78.8,63
122.1948628,289.5,92.5,74
116.1338238,252.7,66.3,53
93.74896215,215.9,42.5,34
84.86837607,179.2,47.5,38
77.42759463,161.1,43.8,35
65.70598291,143,33.8,27
59.84713065,124.9,33.8,27
56.91819292,133.1,33.8,27
59.45396825,141.2,38.8,31
63.72356532,149.4,42.5,34
75.85787546,140.5,55,44
83.92478632,131.5,57.5,46
90.6776407,122.6,61.3,49
98.19426979,122.2,66.3,53
98.10346549,121.8,61.3,49
98.05600727,121.4,61.3,49
102.5555556,123.3,67.5,54
114.6190476,125.3,82.5,66
133.1538462,127.2,101.3,81
137.4200244,137,93.8,75
111.2120472,146.7,51.3,41
98.05463439,156.4,51.3,41
100.0040994,152.5,63.8,51
88.93137973,148.6,48.8,39
68.45958486,144.7,30,24
74.22661783,137.7,50,40
77.11111111,130.7,50,40
67.55067155,123.7,36.3,29
67.77045177,125.7,42.5,34
59.87545788,127.6,32.5,26
41.92087912,129.6,15,12
48.94896215,141.6,35,28
46.46984127,153.7,27.5,22
45.23028083,165.7,27.5,22
44.60805861,159.3,27.5,22
45.3001221,152.9,28.8,23
50.65103785,146.5,35,28
52.32234432,143,33.8,27
63.16043956,139.5,46.3,37
60.58021978,136,36.3,29
57.28840049,140.8,33.8,27
52.64371184,145.7,30,24
48.42267333,150.6,26.3,21
53.43101983,166.7,37.5,30
58.87689684,182.9,41.3,33
58.50447061,199,36.3,29
53.09809945,192.6,28.8,23
49.16281869,186.2,27.5,22
52.98526999,179.7,36.3,29
52.5582398,167.1,32.5,26
55.28873835,154.5,37.5,30
55.54415728,141.8,35,28
121.7387057,141.8,122.5,98
115.042328,141.8,68.8,55
84.02637363,141.8,31.3,25
69.01245421,156.2,33.8,27
58.5040293,170.6,30,24
67.25421245,185,47.5,38
61.62832723,186.6,35,28
67.81782662,188.1,46.3,37
68.91037851,189.7,43.8,35
74.45860806,181.1,50,40
86.23394383,172.6,61.3,49
85.12039072,164,52.5,42
94.54896215,169.8,65,52
94.60260806,175.7,66.2,47.33
97.30740904,181.5,73,50
94.98842491,185.8,64.9,46.33
89.88037913,190.1,52.5,42
84.39767595,194.3,48.8,39
72.90292033,188.3,36.3,29
68.07566602,182.3,38.8,31
68.04139689,176.2,42.5,34
66.24744425,173.5,40,32
61.37486795,170.8,35,28
54.39477411,168.1,30,24
51.19054945,161.1,30,24
54.59079853,154.1,36.3,29
55.27792644,147.1,35,28
54.73284617,155.6,33.8,27
52.69530428,164.2,30.8,24.67
50.76012403,172.7,28.8,23
50.49021337,158.5,31.3,25
49.64257678,144.3,30,24
51.61542053,130.1,35,28
56.96077002,129.4,42.5,34
62.84343172,128.6,45,36
72.33482931,127.8,51.3,41
64.28795294,132.5,33.8,27
54.84754654,137.1,27.5,22
52.59953752,141.8,31.3,25
46.00081563,167.5,25,20
43.9995116,193.2,26.3,21
44.9997558,218.9,28.8,23
43.4989011,241.8,26.3,21
48.75018315,264.8,33.8,27
51.37484737,287.7,33.8,27
49.68498168,248.4,30,24
45.83882784,209.1,26.3,21
45.55568047,169.8,26.3,21
44.0134894,158.7,25,20
43.47692656,147.7,26.3,21
49.60583287,136.6,38.8,31
49.05086022,156.6,30,24
43.84292665,176.6,22.5,18
42.22767592,196.7,25,20
43.8120855,182.1,28.8,23
45.56460687,167.5,30,24
48.2620865,152.9,32.5,26
52.35189572,138.7,36.3,29
44.31329,124.5,21.3,17
49.59583921,110.3,35,28
39.93308913,120.2,18.8,15
36.96556777,130.1,21.3,17
42.4205636,140.1,30,24
34.23785104,150,16.3,13
25.11648352,159.9,10,8
21.55555556,169.8,11.3,9
29.77680098,163.8,23.8,19
34.88742369,157.8,25,20
34.44151404,151.7,21.3,17
28.21636142,143.6,13.8,11
28.10744811,135.4,17.5,14
56.05714286,127.2,52.5,42
41.02808303,128.8,16.3,13
32.51282051,130.3,15,12
44.25738706,131.9,35,28
47.13162393,144,31.3,25
43.56874237,156,25,20
48.78876679,168.1,33.8,27
54.3970696,166.3,37.5,30
46.1982906,164.6,23.8,19
35.0979243,162.8,15,12
30.54945055,160.1,16.3,13
28.27448107,157.4,16.3,13
37.13260073,154.7,28.8,23
35.56727717,152.1,21.3,17
36.78534799,149.6,23.8,19
39.39096459,147.1,26.3,21
44.6954823,181.5,31.3,25
46.34871795,215.9,30,24
59.17655678,250.4,45,36
59.58827839,271.2,37.5,30
67.798779,292,47.5,38
55.9018315,312.8,27.5,22
46.95238095,258.9,23.8,19
36.47619048,205,16.3,13
30.23540904,151.2,15,12
29.11697192,146.7,17.5,14
33.55848596,142.2,23.8,19
44.78095238,137.7,35,28
36.38778999,144.7,17.5,14
37.19267399,151.7,23.8,19
38.59242979,158.7,25,20
40.29401709,156.6,26.3,21
41.14285714,154.5,26.3,21
37.57020757,152.3,21.3,17
36.78485958,138.9,22.5,18
36.39365079,125.5,22.5,18
41.1995116,112.1,28.8,23
41.6014652,116.3,26.3,21
30.7985348,120.6,12.5,10
33.3968254,124.9,22.5,18
42.7013431,150,32.5,26
61.35579976,175.1,50,40
72.68327228,200.2,52.5,42
84.34822955,206.8,60,48
87.17997558,213.4,56.3,45
76.59389499,220,41.3,33
72.3008547,211.8,42.5,34
70.15433455,203.7,42.5,34
65.07887668,195.5,37.5,30
52.53919414,199.8,25,20
47.27228327,204.1,26.3,21
45.63711844,208.3,27.5,22
42.81709402,215.2,25,20
38.4029304,222,21.3,17
37.1956044,228.8,22.5,18
43.59218559,203.9,31.3,25
54.79316239,179,41.3,33
58.3960928,154.1,38.8,31
50.19487179,143.2,26.3,21
54.02123989,132.3,36.3,29
50.12978193,121.4,28.8,23
50.06855161,121.8,31.3,25
48.09659823,122.2,28.8,23
48.05044042,122.6,30,24
55.78762642,215.3,40,32
69.00903541,308.1,51.3,41
71.24198933,400.9,46.3,37
63.80782706,607.7,35,28
66.82903554,814.5,43.8,35
63.49748053,1021.3,37.5,30
53.01090466,1068.6,26.3,21
51.54089805,1115.8,31.3,25
48.83802095,1163.1,28.8,23
50.38076791,1162.7,32.5,26
53.12344753,1162.3,35,28
58.43162814,1161.9,40,32
67.00347458,932.8,47.5,38
61.52705192,703.6,35,28
57.2569575,474.5,32.5,26
67.9510802,389.3,50,40
62.27140019,304.1,35,28
59.2916517,218.9,35,28
54.69517563,222.9,30,24
62.06195505,227,45,36
61.13183043,231.1,37.5,30
60.68607916,212.2,37.5,30
54.44156827,193.4,28.8,23
57.65279002,174.5,38.8,31
58.6414604,188.3,37.5,30
62.62551013,202.1,42.5,34
71.22657438,215.9,51.3,41
81.03010684,208.7,56.3,45
73.6836089,201.5,41.3,33
62.10402309,194.3,31.3,25
61.07725473,188.3,37.5,30
52.45714286,182.3,27.5,22
49.22686203,176.2,28.8,23
49.61221001,167.3,31.3,25
50.80683761,158.4,32.5,26
50.4019536,149.4,31.3,25
51.2,145.3,32.5,26
53.5985348,141.2,35,28
62.7980464,137.1,45,36
67.37851063,136.6,47.5,38
70.17128928,136,46.3,37
73.77887229,135.4,48.8,39
74.75430473,133.3,47.5,38
69.32285442,131.1,38.8,31
66.77007821,129,38.8,31
67.96426645,135.6,43.8,35
64.39776903,142.2,36.3,29
62.47910192,148.8,36.3,29
66.96732846,169.2,47.5,38
67.33103987,189.7,42.5,34
70.85600996,210.1,50,40
80.65118961,206.8,58.8,47
90.69549119,203.5,63.8,51
85.21900479,200.2,48.8,39
79.51471502,200.6,45,36
83.18786491,201,55,44
87.86771503,201.3,58.8,47
90.52485831,202.9,58.8,47
90.31424069,204.5,56.3,45
90.40275342,206,57.5,46
91.64843888,225.1,58.8,47
108.7113258,244.1,82.5,66
116.8865155,263.2,82.5,66
134.2478632,236.9,100,80
128.7932438,210.7,80,64
107.7305657,184.4,52.5,42
90.63833944,164.6,45,36
80.31697192,144.7,43.8,35
68.15384615,124.9,35,28
70.07423687,130.5,45,36
71.03492063,136.2,45,36
68.51428571,141.8,41.3,33
67.25372405,179.6,41.3,33
71.62002442,217.3,47.5,38
78.8043956,255,53.8,43
86.39413919,236.6,58.8,47
104.3304843,218.1,77.5,62
116.3369963,199.6,83.8,67
108.1713472,192.4,62.5,50
112.4240944,185.2,75,60
113.7183557,178,73.8,59
111.8632479,180.9,70,56
112.6027676,183.8,72.5,58
148.8152218,186.8,126.3,101
128.5787546,215,68.8,55
112.6247456,243.2,60,48
104.6467236,271.4,60,48
102.3239723,248.2,62.5,50
102.8266178,225.1,65,52
110.5787546,201.9,76.3,61
112.7912088,185.2,73.8,59
106.3935694,168.5,62.5,50
101.5278795,151.7,60,48
91.91306471,156.6,51.3,41
80.95091575,161.5,43.8,35
82.95958028,166.3,51.3,41
106.719394,200.4,85,68
116.4047229,234.4,82.5,66
114.1078895,268.5,71.3,57
114.5433429,280.3,73.8,59
114.7669139,292.2,73.8,59
109.2157471,304.1,65,52
112.8319142,287.5,75,60
122.1282349,271,86.3,69
109.5819549,254.4,60,48
97.94872233,251.3,52.5,42
101.2730787,248.2,63.8,51
104.2213116,245.1,68.8,55
101.8851802,294.5,61.3,49
100.4665703,343.9,61.3,49
99.54195141,393.3,61.3,49
103.0217598,354.6,68.8,55
103.1318389,315.9,65,52
101.9029535,277.2,62.5,50
109.6416551,254.8,78.8,63
131.8996199,232.5,102.5,82
116.33936,210.1,62.5,50
111.8023637,208.2,66.3,53
107.7233637,206.2,63.8,51
103.0209546,204.3,60,48
97.00385043,220.4,56.3,45
96.55021973,236.6,60,48
92.49120642,252.7,55,44
102.049794,254.3,71.3,57
104.1902009,255.8,67.5,54
97.13393495,257.4,55,44
91.76393062,246.3,53.8,43
93.29168509,235.2,55,44
88.65955145,224.1,50,40
96.99682343,203.9,72.5,58
102.454374,183.6,72.5,58
100.1348895,163.4,58.8,47
98.89206243,159.1,60,48
92.9708511,154.8,50,40
86.70168158,150.6,47.5,38
89.17492963,145.7,58.8,47
90.80835757,140.8,58.8,47
92.61594449,136,60,48
91.02858084,135.2,55,44
94.14822174,134.4,62.5,50
97.59748282,133.6,65,52
96.30921668,134,58.8,47
98.68819631,134.4,66.3,53
101.3833433,134.8,67.5,54
102.9931186,146.1,67.5,54
107.0939301,157.4,72.5,58
108.7809704,168.7,75,60
111.0270455,157.4,75,60
107.2086283,146.1,66.3,48
101.0291764,134.8,62,42
92.68325508,125.1,58.3,39.33
84.09001079,115.4,54.7,36.67
76.13593302,105.6,51,34
72.15897154,102.9,51,33.67
69.61448054,100.2,51,33.33
67.91437535,97.5,51,33
65.59545797,101.7,48.7,31.67
